piece_name,H1,H4,GS
get_0.mid,1.8777174365673932,2.4391825461519043,0.8411290322580646
get_1.mid,1.864901336366188,2.4523588407657173,0.8495463709677419
get_10.mid,1.7666796292001383,2.1499239387244167,0.8384576612903226
get_11.mid,1.5784207403601433,2.0881085670677844,0.8088709677419355
get_12.mid,1.277787112417995,1.7385698723836829,0.9047379032258065
get_13.mid,1.337935001311624,2.0043433392418346,0.7886844758064516
get_14.mid,1.7199109106575354,2.313896046132659,0.7212701612903226
get_15.mid,1.8574176370559572,2.346438880598171,0.8016633064516129
get_16.mid,1.5945941171976064,2.0906602738446067,0.7865591397849462
get_17.mid,1.4061041784528423,2.299951895917989,0.8954022988505748
get_18.mid,1.558595376469909,2.2564569680539575,0.750307881773399
get_19.mid,1.4730171896921447,2.0612845373547066,0.6875
get_2.mid,1.3168015046925612,1.8524052572582683,0.8010752688172043
get_3.mid,1.6519378167581162,2.166929701288822,0.8222026209677419
get_4.mid,1.8712841370592348,2.3762423766015206,0.862273185483871
get_5.mid,1.4723570430559538,2.214001500507977,0.8276209677419355
get_6.mid,1.3336144402185601,1.7790708423062922,0.7692792338709677
get_7.mid,1.3500323691947853,2.215630062899631,0.8727011494252873
get_8.mid,1.5302895602594502,1.9567956142119567,0.7798850574712644
get_9.mid,1.3718916473458573,1.6637630875090557,0.8714717741935484
