piece_name,H1,H4,GS
get_0.mid,1.328995998967788,2.31001112517777,0.8934729064039408
get_1.mid,2.2311198837802086,2.567927289952233,0.8637852822580645
get_10.mid,1.7573191702110953,2.4226205819635287,0.8584929435483871
get_11.mid,1.7116909314836068,2.4314060768954553,0.8092237903225806
get_12.mid,2.013011531316553,2.346429746339319,0.6352150537634409
get_13.mid,1.6807686850703174,2.2951947917820705,0.735383064516129
get_14.mid,1.9880796376084553,2.577745504574047,0.829133064516129
get_15.mid,1.8853990975517527,2.4919845574257176,0.9149445564516129
get_16.mid,1.292054272328111,2.0801209884290017,0.8211945564516129
get_17.mid,1.7572216555809337,2.3324049404176206,0.8233366935483871
get_18.mid,1.4314726532639597,2.1375737244098088,0.8473875661375662
get_19.mid,1.9024417753277516,2.5858867201919264,0.7360131048387096
get_2.mid,1.6353003751224902,2.3601991004996834,0.9169540229885057
get_3.mid,1.8947363027852395,2.2973520656198474,0.9702620967741935
get_4.mid,1.8310200867122841,2.5567960583873943,0.7852822580645161
get_5.mid,1.1468189977895225,2.2079808957287566,0.8757183908045977
get_6.mid,1.4683830540634226,2.4135496662774374,0.8387096774193549
get_7.mid,1.5783618471491847,2.2771589263122256,0.7456989247311828
get_8.mid,1.5324431921165074,2.3977284330548847,0.9018397177419355
get_9.mid,0.9548610763337623,1.7827194005491236,0.899731182795699
