piece_name,H1,H4,GS
get_0.mid,1.498511920648532,2.460068327930144,0.8852066532258065
get_1.mid,1.8498474431424743,2.597784043240888,0.9410282258064516
get_10.mid,1.5373951476019236,2.342038503682679,0.9429183467741935
get_11.mid,1.473772420125008,2.1200420509197353,0.9473286290322581
get_12.mid,1.930627678422466,2.373212853739071,0.8495463709677419
get_13.mid,1.839157814487371,2.6133891143918664,0.8317792338709677
get_14.mid,1.8451444707055558,2.328358188495388,0.6696068548387096
get_15.mid,2.132194771574183,2.576348464268761,0.9196068548387096
get_16.mid,1.7400048683453846,2.2740274707631065,0.9029569892473118
get_17.mid,1.935631368058519,2.7347365681925155,0.915070564516129
get_18.mid,1.8504644643995427,2.4116540491865033,0.8283770161290323
get_19.mid,1.8362388590183056,2.490943591754533,0.8957913306451613
get_2.mid,1.5477719923769193,2.270970200083431,0.9465725806451613
get_3.mid,1.678663964649095,2.268409174768985,0.6001764112903226
get_4.mid,1.8310888529909524,2.4557589096372543,0.8438760080645161
get_5.mid,1.3736805171529007,1.6725396440129734,0.7898185483870968
get_6.mid,2.163696714397554,2.5793176880469413,0.8965473790322581
get_7.mid,2.0203176019582667,2.5894275141075926,0.9390120967741935
get_8.mid,1.665549595606047,1.9841452979076442,0.9237651209677419
get_9.mid,1.4258003629869616,2.174018725118313,0.9921875
